2016-07-08 16:49:03.140 ImageDownLoader[8198:1358735] success http://cdn.pttrns.com/97/6944_f.jpg
2016-07-08 16:49:03.367 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/97/6948_f.jpg
2016-07-08 16:49:03.369 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/97/6948_f.jpg
2016-07-08 16:49:03.396 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/97/6946_f.jpg
2016-07-08 16:49:03.397 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/97/6946_f.jpg
2016-07-08 16:49:03.675 ImageDownLoader[8198:1358743] success http://cdn.pttrns.com/97/6947_f.jpg
2016-07-08 16:49:03.676 ImageDownLoader[8198:1358743] success http://cdn.pttrns.com/97/6947_f.jpg
2016-07-08 16:49:04.035 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/97/6949_f.jpg
2016-07-08 16:49:04.036 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/97/6949_f.jpg
2016-07-08 16:49:04.380 ImageDownLoader[8198:1358735] success http://cdn.pttrns.com/97/6953_f.jpg
2016-07-08 16:49:04.380 ImageDownLoader[8198:1358735] success http://cdn.pttrns.com/97/6953_f.jpg
2016-07-08 16:49:04.398 ImageDownLoader[8198:1358743] success http://cdn.pttrns.com/97/6952_f.jpg
2016-07-08 16:49:04.398 ImageDownLoader[8198:1358743] success http://cdn.pttrns.com/97/6952_f.jpg
2016-07-08 16:49:04.852 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/97/6950_f.jpg
2016-07-08 16:49:04.853 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/97/6950_f.jpg
2016-07-08 16:49:05.164 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/97/6954_f.jpg
2016-07-08 16:49:05.165 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/97/6954_f.jpg
2016-07-08 16:49:05.431 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/97/6957_f.jpg
2016-07-08 16:49:05.432 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/97/6957_f.jpg
2016-07-08 16:49:05.623 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/97/6956_f.jpg
2016-07-08 16:49:05.623 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/97/6956_f.jpg
2016-07-08 16:49:06.088 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/97/6955_f.jpg
2016-07-08 16:49:06.089 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/97/6955_f.jpg
2016-07-08 16:49:07.093 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/567/6874_f.jpg
2016-07-08 16:49:07.117 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/567/6875_f.jpg
2016-07-08 16:49:07.457 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/97/6958_f.jpg
2016-07-08 16:49:07.458 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/97/6958_f.jpg
2016-07-08 16:49:07.733 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/567/6879_f.jpg
2016-07-08 16:49:08.521 ImageDownLoader[8198:1358735] success http://cdn.pttrns.com/567/6881_f.jpg
2016-07-08 16:49:09.357 ImageDownLoader[8198:1358735] success http://cdn.pttrns.com/567/6876_f.jpg
2016-07-08 16:49:09.514 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/567/6877_f.jpg
2016-07-08 16:49:10.461 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/562/6801_f.jpg
2016-07-08 16:49:11.690 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/562/6804_f.jpg
2016-07-08 16:49:11.834 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/567/6878_f.jpg
2016-07-08 16:49:12.508 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/97/6951_f.jpg
2016-07-08 16:49:12.509 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/97/6951_f.jpg
2016-07-08 16:49:13.071 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/562/6802_f.jpg
2016-07-08 16:49:13.638 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/562/6806_f.jpg
2016-07-08 16:49:14.123 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/562/6805_f.jpg
2016-07-08 16:49:14.869 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/562/6808_f.jpg
2016-07-08 16:49:14.962 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/567/6880_f.jpg
2016-07-08 16:49:15.056 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/562/6810_f.jpg
2016-07-08 16:49:15.295 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/562/6809_f.jpg
2016-07-08 16:49:15.835 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/562/6811_f.jpg
2016-07-08 16:49:17.142 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/562/6813_f.jpg
2016-07-08 16:49:17.176 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/562/6803_f.jpg
2016-07-08 16:49:17.222 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/562/6814_f.jpg
2016-07-08 16:49:17.847 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/562/6812_f.jpg
2016-07-08 16:49:18.413 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/560/6763_f.jpg
2016-07-08 16:49:18.577 ImageDownLoader[8198:1358735] success http://cdn.pttrns.com/560/6764_f.jpg
2016-07-08 16:49:18.672 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/560/6765_f.jpg
2016-07-08 16:49:19.372 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/560/6766_f.jpg
2016-07-08 16:49:19.619 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/560/6767_f.jpg
2016-07-08 16:49:19.853 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/562/6807_f.jpg
2016-07-08 16:49:19.963 ImageDownLoader[8198:1358735] success http://cdn.pttrns.com/560/6769_f.jpg
2016-07-08 16:49:20.205 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/560/6768_f.jpg
2016-07-08 16:49:20.302 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/560/6770_f.jpg
2016-07-08 16:49:20.951 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/560/6772_f.jpg
2016-07-08 16:49:21.023 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/560/6771_f.jpg
2016-07-08 16:49:21.491 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/560/6774_f.jpg
2016-07-08 16:49:22.436 ImageDownLoader[8198:1358735] success http://cdn.pttrns.com/560/6776_f.jpg
2016-07-08 16:49:22.501 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/560/6775_f.jpg
2016-07-08 16:49:23.782 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/560/6779_f.jpg
2016-07-08 16:49:24.107 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/560/6778_f.jpg
2016-07-08 16:49:24.122 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/560/6777_f.jpg
2016-07-08 16:49:25.093 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/540/6375_f.jpg
2016-07-08 16:49:25.318 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/540/6376_f.jpg
2016-07-08 16:49:25.338 ImageDownLoader[8198:1358735] success http://cdn.pttrns.com/560/6780_f.jpg
2016-07-08 16:49:25.855 ImageDownLoader[8198:1358735] success http://cdn.pttrns.com/540/6378_f.jpg
2016-07-08 16:49:26.589 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/540/6377_f.jpg
2016-07-08 16:49:26.906 ImageDownLoader[8198:1358735] success http://cdn.pttrns.com/540/6380_f.jpg
2016-07-08 16:49:27.197 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/540/6381_f.jpg
2016-07-08 16:49:27.280 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/540/6379_f.jpg
2016-07-08 16:49:28.233 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/540/6382_f.jpg
2016-07-08 16:49:28.450 ImageDownLoader[8198:1358735] success http://cdn.pttrns.com/540/6383_f.jpg
2016-07-08 16:49:28.934 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/540/6385_f.jpg
2016-07-08 16:49:29.011 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/540/6386_f.jpg
2016-07-08 16:49:29.276 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/540/6384_f.jpg
2016-07-08 16:49:29.537 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/554/6693_f.jpg
2016-07-08 16:49:30.578 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/554/6694_f.jpg
2016-07-08 16:49:30.868 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/560/6773_f.jpg
2016-07-08 16:49:31.191 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/554/6695_f.jpg
2016-07-08 16:49:31.224 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/554/6698_f.jpg
2016-07-08 16:49:31.757 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/554/6697_f.jpg
2016-07-08 16:49:31.856 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/554/6696_f.jpg
2016-07-08 16:49:32.086 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/554/6699_f.jpg
2016-07-08 16:49:33.398 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/554/6702_f.jpg
2016-07-08 16:49:35.027 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/554/6704_f.jpg
2016-07-08 16:49:35.677 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/554/6701_f.jpg
2016-07-08 16:49:38.479 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/554/6707_f.jpg
2016-07-08 16:49:39.262 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/554/6709_f.jpg
2016-07-08 16:49:41.273 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/554/6705_f.jpg
2016-07-08 16:49:42.459 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/554/6710_f.jpg
2016-07-08 16:49:42.540 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/554/6703_f.jpg
2016-07-08 16:49:45.295 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/554/6712_f.jpg
2016-07-08 16:49:45.395 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/554/6706_f.jpg
2016-07-08 16:49:49.302 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/522/5815_f.jpg
2016-07-08 16:49:50.000 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/554/6708_f.jpg
2016-07-08 16:49:50.527 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/522/5817_f.jpg
2016-07-08 16:49:51.592 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/522/5819_f.jpg
2016-07-08 16:49:53.383 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/554/6711_f.jpg
2016-07-08 16:49:53.705 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/522/5820_f.jpg
2016-07-08 16:49:54.450 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/554/6713_f.jpg
2016-07-08 16:49:54.779 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/522/5822_f.jpg
2016-07-08 16:49:56.678 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/522/5818_f.jpg
2016-07-08 16:49:57.976 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/522/5824_f.jpg
2016-07-08 16:49:59.319 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/522/5816_f.jpg
2016-07-08 16:49:59.838 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/522/5823_f.jpg
2016-07-08 16:50:00.072 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/524/5869_f.jpg
2016-07-08 16:50:00.419 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/554/6700_f.jpg
2016-07-08 16:50:02.311 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/524/5872_f.jpg
2016-07-08 16:50:04.182 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/524/5874_f.jpg
2016-07-08 16:50:05.632 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/522/5821_f.jpg
2016-07-08 16:50:05.974 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/524/5875_f.jpg
2016-07-08 16:50:06.567 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/524/5868_f.jpg
2016-07-08 16:50:06.949 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/524/5873_f.jpg
2016-07-08 16:50:07.268 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/524/5870_f.jpg
2016-07-08 16:50:08.497 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/524/5876_f.jpg
2016-07-08 16:50:09.143 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/524/5877_f.jpg
2016-07-08 16:50:10.702 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/524/5871_f.jpg
2016-07-08 16:50:12.062 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/524/5880_f.jpg
2016-07-08 16:50:12.342 ImageDownLoader[8198:1361939] success http://cdn.pttrns.com/524/5882_f.jpg
2016-07-08 16:50:12.910 ImageDownLoader[8198:1361939] success http://cdn.pttrns.com/524/5878_f.jpg
2016-07-08 16:50:13.887 ImageDownLoader[8198:1363845] success http://cdn.pttrns.com/368/3998_f.jpg
2016-07-08 16:50:14.603 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/368/4000_f.jpg
2016-07-08 16:50:14.827 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/524/5881_f.jpg
2016-07-08 16:50:20.006 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/368/4001_f.jpg
2016-07-08 16:50:20.017 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/368/4003_f.jpg
2016-07-08 16:50:21.475 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/368/4005_f.jpg
2016-07-08 16:50:21.843 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/368/4002_f.jpg
2016-07-08 16:50:22.772 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/368/4006_f.jpg
2016-07-08 16:50:24.126 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/368/3999_f.jpg
2016-07-08 16:50:24.980 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/368/4007_f.jpg
2016-07-08 16:50:25.429 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/368/4008_f.jpg
2016-07-08 16:50:28.812 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/368/4011_f.jpg
2016-07-08 16:50:29.010 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/368/4009_f.jpg
2016-07-08 16:50:30.456 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/368/4013_f.jpg
2016-07-08 16:50:30.740 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/368/4004_f.jpg
2016-07-08 16:50:32.032 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/368/4015_f.jpg
2016-07-08 16:50:33.021 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/368/4017_f.jpg
2016-07-08 16:50:33.303 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/368/4010_f.jpg
2016-07-08 16:50:34.418 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/368/4018_f.jpg
2016-07-08 16:50:34.591 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/368/4012_f.jpg
2016-07-08 16:50:35.279 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/368/4020_f.jpg
2016-07-08 16:50:35.757 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/368/4016_f.jpg
2016-07-08 16:50:36.491 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/368/4022_f.jpg
2016-07-08 16:50:36.959 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/368/4024_f.jpg
2016-07-08 16:50:37.737 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/368/4025_f.jpg
2016-07-08 16:50:37.912 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/368/4014_f.jpg
2016-07-08 16:50:37.924 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/368/4019_f.jpg
2016-07-08 16:50:39.594 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/368/4023_f.jpg
2016-07-08 16:50:39.693 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/368/4021_f.jpg
2016-07-08 16:50:40.693 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/368/4026_f.jpg
2016-07-08 16:50:41.848 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/368/4027_f.jpg
2016-07-08 16:50:41.919 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/485/5170_f.jpg
2016-07-08 16:50:42.376 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/485/5169_f.jpg
2016-07-08 16:50:42.948 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/485/5172_f.jpg
2016-07-08 16:50:43.331 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/485/5171_f.jpg
2016-07-08 16:50:43.684 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/368/4028_f.jpg
2016-07-08 16:50:44.049 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/485/5174_f.jpg
2016-07-08 16:50:44.455 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/524/5879_f.jpg
2016-07-08 16:50:44.684 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/485/5177_f.jpg
2016-07-08 16:50:46.086 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/485/5179_f.jpg
2016-07-08 16:50:47.015 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/368/4029_f.jpg
2016-07-08 16:50:48.336 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/485/5173_f.jpg
2016-07-08 16:50:48.810 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/485/5176_f.jpg
2016-07-08 16:50:48.927 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/485/5180_f.jpg
2016-07-08 16:50:49.988 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/485/5175_f.jpg
2016-07-08 16:50:50.111 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/485/5178_f.jpg
2016-07-08 16:50:50.816 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/323/3089_f.jpg
2016-07-08 16:50:51.287 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/323/3093_f.jpg
2016-07-08 16:50:51.778 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/323/3094_f.jpg
2016-07-08 16:50:52.555 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/323/3095_f.jpg
2016-07-08 16:50:52.930 ImageDownLoader[8198:1358718] success http://cdn.pttrns.com/485/5182_f.jpg
2016-07-08 16:50:53.625 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/485/5181_f.jpg
2016-07-08 16:50:55.833 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/323/3096_f.jpg
2016-07-08 16:50:57.513 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/323/3099_f.jpg
2016-07-08 16:50:59.648 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/323/3100_f.jpg
2016-07-08 16:51:00.188 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/323/3091_f.jpg
2016-07-08 16:51:02.096 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/323/3101_f.jpg
2016-07-08 16:51:03.347 ImageDownLoader[8198:1365663] success http://cdn.pttrns.com/16/3047_f.jpg
2016-07-08 16:51:03.982 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/16/3048_f.jpg
2016-07-08 16:51:04.261 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/323/3092_f.jpg
2016-07-08 16:51:04.768 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/323/3090_f.jpg
2016-07-08 16:51:05.366 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/16/3049_f.jpg
2016-07-08 16:51:05.852 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/16/3052_f.jpg
2016-07-08 16:51:06.368 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/323/3097_f.jpg
2016-07-08 16:51:07.608 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/323/3098_f.jpg
2016-07-08 16:51:08.963 ImageDownLoader[8198:1365663] success http://cdn.pttrns.com/16/3053_f.jpg
2016-07-08 16:51:09.885 ImageDownLoader[8198:1365663] success http://cdn.pttrns.com/284/3009_f.jpg
2016-07-08 16:51:09.921 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/16/3046_f.jpg
2016-07-08 16:51:10.523 ImageDownLoader[8198:1366986] success http://cdn.pttrns.com/16/3051_f.jpg
2016-07-08 16:51:11.202 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/284/3010_f.jpg
2016-07-08 16:51:12.843 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/279/2561_f.jpg
2016-07-08 16:51:13.217 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/284/3008_f.jpg
2016-07-08 16:51:13.842 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/16/3054_f.jpg
2016-07-08 16:51:13.913 ImageDownLoader[8198:1366986] success http://cdn.pttrns.com/279/2562_f.jpg
2016-07-08 16:51:15.167 ImageDownLoader[8198:1366986] success http://cdn.pttrns.com/284/3012_f.jpg
2016-07-08 16:51:15.591 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/284/3011_f.jpg
2016-07-08 16:51:15.601 ImageDownLoader[8198:1365663] success http://cdn.pttrns.com/279/2565_f.jpg
2016-07-08 16:51:16.128 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/279/2563_f.jpg
2016-07-08 16:51:17.248 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/279/2566_f.jpg
2016-07-08 16:51:17.797 ImageDownLoader[8198:1366986] success http://cdn.pttrns.com/279/2564_f.jpg
2016-07-08 16:51:19.019 ImageDownLoader[8198:1366986] success http://cdn.pttrns.com/279/2567_f.jpg
2016-07-08 16:51:19.150 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/16/3050_f.jpg
2016-07-08 16:51:19.577 ImageDownLoader[8198:1365663] success http://cdn.pttrns.com/279/2568_f.jpg
2016-07-08 16:51:19.941 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/264/2398_f.jpg
2016-07-08 16:51:20.697 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/279/2569_f.jpg
2016-07-08 16:51:20.862 ImageDownLoader[8198:1366986] success http://cdn.pttrns.com/264/2401_f.jpg
2016-07-08 16:51:22.079 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/251/2165_f.jpg
2016-07-08 16:51:22.685 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/264/2396_f.jpg
2016-07-08 16:51:22.692 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/251/2167_f.jpg
2016-07-08 16:51:22.762 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/264/2397_f.jpg
2016-07-08 16:51:23.311 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/251/2166_f.jpg
2016-07-08 16:51:23.888 ImageDownLoader[8198:1366986] success http://cdn.pttrns.com/251/2168_f.jpg
2016-07-08 16:51:24.194 ImageDownLoader[8198:1366986] success http://cdn.pttrns.com/264/2400_f.jpg
2016-07-08 16:51:24.623 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/264/2399_f.jpg
2016-07-08 16:51:24.694 ImageDownLoader[8198:1365663] success http://cdn.pttrns.com/251/2170_f.jpg
2016-07-08 16:51:25.030 ImageDownLoader[8198:1365663] success http://cdn.pttrns.com/251/2169_f.jpg
2016-07-08 16:51:25.282 ImageDownLoader[8198:1365663] success http://cdn.pttrns.com/251/2172_f.jpg
2016-07-08 16:51:26.124 ImageDownLoader[8198:1358745] success http://cdn.pttrns.com/251/2173_f.jpg
2016-07-08 16:51:26.217 ImageDownLoader[8198:1358731] success http://cdn.pttrns.com/249/2157_f.jpg
2016-07-08 16:51:27.280 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/249/2160_f.jpg
2016-07-08 16:51:27.349 ImageDownLoader[8198:1366986] success http://cdn.pttrns.com/251/2171_f.jpg
2016-07-08 16:51:27.463 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/249/2156_f.jpg
2016-07-08 16:51:29.395 ImageDownLoader[8198:1365663] success http://cdn.pttrns.com/249/2158_f.jpg
2016-07-08 16:51:30.177 ImageDownLoader[8198:1358746] success http://cdn.pttrns.com/251/2174_f.jpg
2016-07-08 16:51:30.430 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/249/2161_f.jpg
2016-07-08 16:51:31.546 ImageDownLoader[8198:1358744] success http://cdn.pttrns.com/172/1540_f.jpg
